LB,ObjCoeff,Dual,y_lp_sum,RC,ylp,yint
50948.6,373.00,-545.70,1.00,-1126.91,1.00,1
50948.6,247.00,-902.59,1.00,-1549.74,1.00,1
50948.6,415.00,-252.65,0.04,0.00,0.04,0
50948.6,421.00,-121.92,0.70,0.00,0.70,1
50948.6,517.00,-157.02,0.80,0.00,0.81,1
50948.6,79.00,-322.29,1.00,-400.22,1.00,1
50948.6,601.00,-17.88,0.02,0.00,0.01,0
50948.6,445.00,-1539.15,1.00,-1898.06,1.00,1
50948.6,343.00,-11.36,0.00,138.68,0.00,0
50948.6,181.00,-6.96,0.42,0.00,0.42,1
50948.6,367.00,-98.41,0.68,0.00,0.68,1
50948.6,517.00,-8.43,0.00,206.10,0.00,0
50948.6,601.00,0.00,1.00,0.00,1.00,1
50948.6,559.00,-1071.14,0.50,0.00,0.50,0
50948.6,145.00,-238.75,0.02,0.00,0.02,0
50948.6,241.00,-161.13,1.00,-9.06,1.00,1
50948.6,523.00,-188.82,0.00,128.22,0.00,0
50948.6,73.00,-71.01,0.58,0.00,0.58,1
50948.6,601.00,-340.14,0.00,311.02,0.00,0
50948.6,109.00,-3.67,0.00,49.39,0.00,0
50948.6,325.00,-0.05,0.00,215.69,0.00,0
50948.6,295.00,-126.66,0.18,0.00,0.18,0
50948.6,541.00,-8.30,0.51,0.00,0.53,0
50948.6,433.00,-646.44,0.00,38.23,0.00,0
50948.6,481.00,-485.37,0.65,0.00,0.65,1
50948.6,601.00,-8.66,1.00,0.00,1.00,1
50948.6,127.00,-80.11,1.00,-10.77,1.00,1
50948.6,541.00,-204.63,1.00,-431.67,1.00,1
50948.6,529.00,-65.42,0.14,0.00,0.14,0
50948.6,583.00,-24.10,0.00,139.83,0.00,0
50948.6,601.00,-17.02,0.49,0.00,0.47,1
50948.6,307.00,-0.06,0.00,300.59,0.00,0
50948.6,397.00,0.00,0.00,0.00,0.00,0
50948.6,91.00,-6.74,0.50,0.00,0.50,1
50948.6,175.00,-24.11,0.39,0.00,0.39,0
50948.6,601.00,-199.39,0.01,0.00,0.01,0
50948.6,289.00,0.00,0.20,0.00,0.20,0
50948.6,577.00,-1259.04,1.00,-204.41,1.00,1
50948.6,91.00,-1.31,0.99,0.00,0.99,1
50948.6,361.00,-35.80,0.79,0.00,0.80,1
50948.6,601.00,-110.31,0.14,0.00,0.14,0
50948.6,343.00,-548.32,1.00,-733.84,1.00,1
50948.6,361.00,-111.71,1.00,-378.12,1.00,1
50948.6,259.00,-408.92,1.00,-1727.91,1.00,1
50948.6,343.00,-165.31,1.00,-168.09,1.00,1
50948.6,229.00,-47.65,1.00,-40.61,1.00,1
50948.6,289.00,-357.40,1.00,0.00,1.00,1
50948.6,247.00,0.00,0.15,0.00,0.15,1
50948.6,601.00,-161.64,0.00,0.00,0.00,0
50948.6,301.00,-3976.55,1.00,-4271.06,1.00,1
50948.6,493.00,-152.79,0.98,0.00,0.98,1
50948.6,217.00,-310.67,1.00,-502.31,1.00,1
50948.6,409.00,-125.64,0.32,0.00,0.31,0
50948.6,601.00,0.00,1.00,0.00,1.00,1
50948.6,379.00,-3023.80,1.00,-3142.30,1.00,1
50948.6,541.00,-489.74,0.17,0.00,0.18,0
50948.6,199.00,-94.58,1.00,0.00,1.00,1
130916,6005.00,-4650.23,0.26,0.00,0.26,0
130916,2462.00,-1611.27,0.00,266.69,0.00,0
130916,3783.00,-4012.51,0.17,0.00,0.17,1
130916,3723.00,-6252.67,1.00,-2809.03,1.00,1
130916,2462.00,-3361.59,1.00,-1488.36,1.00,1
130916,4144.00,-3043.42,0.10,0.00,0.10,1
130916,4204.00,-3490.43,0.73,0.00,0.73,1
130916,5164.00,-3418.52,0.00,709.08,0.00,1
130916,781.00,-703.04,1.00,-517.93,1.00,1
130916,6005.00,-1612.10,0.10,0.00,0.10,0
130916,4444.00,-3475.39,0.59,0.00,0.59,1
130916,3423.00,-508.95,0.72,0.00,0.71,0
130916,1802.00,-1251.85,0.47,0.00,0.47,0
130916,3663.00,-4871.90,0.62,0.00,0.62,1
130916,5164.00,-2157.14,0.00,2535.33,0.00,0
130916,6005.00,-0.14,1.00,0.00,1.00,1
130916,5585.00,-3001.90,0.00,2201.33,0.00,0
130916,1442.00,-789.19,0.00,809.86,0.00,0
130916,2402.00,-812.89,0.72,0.00,0.71,0
130916,5225.00,-1379.16,0.00,3717.92,0.00,0
130916,721.00,-653.90,0.74,0.00,0.74,1
130916,6005.00,-3165.94,0.09,0.00,0.09,0
130916,1081.00,-452.26,0.00,799.91,0.00,0
130916,3243.00,-430.19,0.01,0.00,0.01,0
130916,2943.00,-5090.76,0.01,0.00,0.01,0
130916,5405.00,-1228.11,0.00,0.00,0.00,0
130916,4324.00,-1362.80,0.00,2100.83,0.00,0
130916,4804.00,-4144.13,0.00,727.89,0.00,0
130916,6005.00,-0.46,1.00,0.00,1.00,1
130916,1261.00,-836.90,0.26,0.00,0.27,1
130916,5405.00,-3985.23,0.85,0.00,0.85,1
130916,5285.00,-2653.13,0.14,0.00,0.15,0
130916,5825.00,-3184.11,0.00,1148.62,0.00,0
130916,6005.00,-597.64,0.28,0.00,0.28,1
130916,3063.00,-2204.33,0.00,0.00,0.00,0
130916,3964.00,-1867.95,0.00,762.82,0.00,0
130916,901.00,-422.02,0.20,0.00,0.20,0
130916,1742.00,-1254.51,0.00,353.03,0.00,0
130916,6005.00,-3747.81,0.11,0.00,0.11,0
130916,2883.00,-704.11,0.11,0.00,0.11,1
130916,5765.00,-3165.38,0.77,0.00,0.77,0
130916,901.00,-74.75,1.00,-78.72,1.00,1
130916,3603.00,-1054.04,0.77,0.00,0.77,1
130916,6005.00,-3757.23,0.08,0.00,0.08,0
130916,3423.00,-2468.65,0.53,0.00,0.53,0
130916,3603.00,-2432.74,0.85,0.00,0.85,1
130916,2582.00,-2585.55,1.00,-1703.74,1.00,1
130916,3423.00,-1537.41,0.91,0.00,0.91,1
130916,2282.00,-2029.00,0.00,406.23,0.00,0
130916,2883.00,-1631.72,0.18,0.00,0.18,1
130916,2462.00,-1167.42,0.30,0.00,0.30,0
130916,6005.00,-770.68,0.12,0.00,0.12,0
130916,3003.00,-11320.20,1.00,-8162.49,1.00,1
130916,4924.00,-2116.26,0.88,0.00,0.88,1
130916,2162.00,-2216.37,0.91,0.00,0.91,1
130916,4084.00,-2233.73,0.01,0.00,0.01,0
130916,6005.00,-0.89,0.99,0.00,0.99,1
130916,3783.00,-8526.40,1.00,-3460.46,1.00,1
130916,5405.00,-1499.79,0.01,0.00,0.01,0
130916,1982.00,-1422.52,0.66,0.00,0.66,0
133007,6005.00,-8636.07,0.54,0.00,0.54,1
133007,2462.00,-1413.74,0.00,293.98,0.00,0
133007,3783.00,-1819.98,0.13,0.00,0.13,0
133007,3723.00,-5265.81,1.00,-2564.91,1.00,1
133007,2462.00,-1835.77,1.00,-1715.11,1.00,1
133007,4144.00,-2462.86,0.23,0.00,0.23,0
133007,4204.00,-1031.28,0.72,0.00,0.72,1
133007,5164.00,-5541.29,0.00,483.18,0.00,0
133007,781.00,-658.72,1.00,-822.00,1.00,1
133007,6005.00,-2970.98,0.09,0.00,0.09,0
133007,4444.00,-1639.34,0.98,0.00,0.98,1
133007,3423.00,-715.49,0.64,0.00,0.64,0
133007,1802.00,-649.20,0.55,0.00,0.55,1
133007,3663.00,-3436.09,0.49,0.00,0.49,1
133007,5164.00,-5908.48,0.00,962.60,0.00,0
133007,6005.00,0.00,1.00,0.00,1.00,1
133007,5585.00,-8078.34,0.00,1406.62,0.00,0
133007,1442.00,-3461.73,0.01,0.00,0.01,0
133007,2402.00,-2459.04,0.64,0.00,0.64,0
133007,5225.00,-4304.60,0.00,2553.27,0.00,0
133007,721.00,-55.19,0.63,0.00,0.63,1
133007,6005.00,-3685.17,0.12,0.00,0.12,0
133007,1081.00,-265.76,0.00,762.71,0.00,0
133007,3243.00,-3615.83,0.00,1104.47,0.00,0
133007,2943.00,-3622.67,0.00,0.00,0.00,0
133007,5405.00,-2520.86,0.01,0.00,0.01,0
133007,4324.00,-4711.27,0.00,0.00,0.00,0
133007,4804.00,-5246.95,0.00,505.24,0.00,0
133007,6005.00,22.84,1.00,0.00,1.00,1
133007,1261.00,-2456.92,0.58,0.00,0.58,1
133007,5405.00,-5235.88,0.61,0.00,0.61,0
133007,5285.00,-6078.48,0.06,0.00,0.06,0
133007,5825.00,-2945.22,0.00,2868.80,0.00,0
133007,6005.00,-4129.38,0.36,0.00,0.36,1
133007,3063.00,-2001.98,0.00,667.16,0.00,0
133007,3964.00,-3279.29,0.00,274.66,0.00,1
133007,901.00,-2710.69,0.29,0.00,0.29,0
133007,1742.00,-2277.92,0.00,206.15,0.00,0
133007,6005.00,-5656.47,0.12,0.00,0.12,0
133007,2883.00,-4284.98,0.05,0.00,0.05,0
133007,5765.00,-5430.45,0.83,0.00,0.83,1
133007,901.00,-2906.44,0.72,0.00,0.72,1
133007,3603.00,-3478.74,0.45,0.00,0.45,1
133007,6005.00,-6164.22,0.15,0.00,0.15,0
133007,3423.00,-4369.07,0.64,0.00,0.64,1
133007,3603.00,-4113.80,0.64,0.00,0.64,1
133007,2582.00,-10733.20,1.00,-3190.11,1.00,1
133007,3423.00,-3462.21,0.85,0.00,0.85,1
133007,2282.00,-2324.49,0.04,0.00,0.04,0
133007,2883.00,-1621.34,0.20,0.00,0.20,1
133007,2462.00,-3664.79,0.62,0.00,0.62,0
133007,6005.00,-9462.22,0.15,0.00,0.15,0
133007,3003.00,-6956.65,1.00,-7724.17,1.00,1
133007,4924.00,-6595.11,0.69,0.00,0.69,1
133007,2162.00,-2605.74,0.64,0.00,0.64,1
133007,4084.00,-3164.96,0.17,0.00,0.17,0
133007,6005.00,0.00,1.00,0.00,1.00,1
133007,3783.00,-4970.13,1.00,-3545.82,1.00,1
133007,5405.00,-1761.73,0.00,2243.21,0.00,0
133007,1982.00,-356.21,0.34,0.00,0.34,0
141750,6005.00,-3894.76,0.39,0.00,0.39,1
141750,2462.00,-813.25,0.00,613.92,0.00,0
141750,3783.00,-3832.18,1.00,-120.70,1.00,0
141750,3723.00,-5087.48,1.00,-3715.98,1.00,1
141750,2462.00,-3362.90,1.00,-1874.35,1.00,1
141750,4144.00,-2857.61,0.09,0.00,0.09,0
141750,4204.00,-3379.50,0.30,0.00,0.31,1
141750,5164.00,-2563.38,0.13,0.00,0.12,0
141750,781.00,-1672.12,1.00,-736.28,1.00,1
141750,6005.00,-981.73,0.37,0.00,0.38,1
141750,4444.00,-3027.44,0.79,0.00,0.80,1
141750,3423.00,-1111.14,0.13,0.00,0.13,0
141750,1802.00,-2905.41,0.48,0.00,0.48,0
141750,3663.00,-3231.48,0.26,0.00,0.27,0
141750,5164.00,-773.19,0.00,1002.08,0.00,0
141750,6005.00,0.00,1.00,0.00,1.00,1
141750,5585.00,-2465.96,0.00,2589.89,0.00,0
141750,1442.00,-830.64,0.00,0.00,0.00,0
141750,2402.00,-1865.65,0.08,0.00,0.08,0
141750,5225.00,-282.26,0.00,3544.39,0.00,0
141750,721.00,-789.70,0.72,0.00,0.72,1
141750,6005.00,-84.94,0.26,0.00,0.26,1
141750,1081.00,0.00,0.00,0.00,0.00,0
141750,3243.00,-80.22,0.00,1956.42,0.00,0
141750,2943.00,-2524.23,0.00,0.00,0.00,0
141750,5405.00,-23.94,0.49,0.00,0.49,0
141750,4324.00,-811.88,0.00,2776.53,0.00,0
141750,4804.00,-2264.56,0.00,1605.05,0.00,0
141750,6005.00,-0.93,1.00,0.00,1.00,1
141750,1261.00,-893.22,0.60,0.00,0.60,0
141750,5405.00,-5037.72,0.74,0.00,0.73,1
141750,5285.00,-2336.15,0.00,1065.77,0.00,0
141750,5825.00,-474.44,0.00,2996.27,0.00,0
141750,6005.00,-151.51,0.51,0.00,0.51,1
141750,3063.00,-170.61,0.00,1468.33,0.00,0
141750,3964.00,-2680.25,0.00,652.50,0.00,0
141750,901.00,-380.47,0.26,0.00,0.27,0
141750,1742.00,-583.79,0.00,919.03,0.00,0
141750,6005.00,-792.15,0.23,0.00,0.22,0
141750,2883.00,-176.33,0.06,0.00,0.06,0
141750,5765.00,-5019.03,0.72,0.00,0.72,1
141750,901.00,-2.79,0.77,0.00,0.78,1
141750,3603.00,-2444.64,0.77,0.00,0.77,1
141750,6005.00,-1919.96,0.19,0.00,0.19,0
141750,3423.00,-1820.01,0.08,0.00,0.08,0
141750,3603.00,-2046.26,0.85,0.00,0.84,0
141750,2582.00,-2450.53,1.00,-2174.50,1.00,1
141750,3423.00,-1292.14,1.00,-152.86,1.00,1
141750,2282.00,-1242.63,0.00,0.00,0.00,0
141750,2883.00,-97.15,0.50,0.00,0.50,1
141750,2462.00,-152.23,0.58,0.00,0.59,1
141750,6005.00,-83.18,0.12,0.00,0.12,0
141750,3003.00,-9672.17,1.00,-7080.85,1.00,1
141750,4924.00,-687.51,0.88,0.00,0.88,1
141750,2162.00,-1940.35,1.00,-396.27,1.00,0
141750,4084.00,-947.15,0.00,272.26,0.00,0
141750,6005.00,0.00,1.00,0.00,1.00,1
141750,3783.00,-5838.44,1.00,-3530.57,1.00,1
141750,5405.00,-1605.08,0.00,1591.98,0.00,0
141750,1982.00,-1667.66,0.59,0.00,0.59,0
186884,14338.00,-6340.73,0.00,7823.77,0.00,0
186884,13191.00,-4930.50,0.00,7375.57,0.00,0
186884,10897.00,-8535.13,0.43,0.00,0.43,0
186884,11041.00,-4601.28,0.31,0.00,0.30,0
186884,5162.00,-3578.40,0.57,0.00,0.57,1
186884,13478.00,-4217.87,0.00,6225.03,0.00,0
186884,10324.00,-3317.91,0.00,0.00,0.00,0
186884,14338.00,-4292.34,0.10,0.00,0.11,0
186884,2725.00,-1704.74,0.87,0.00,0.87,1
186884,13478.00,-1515.22,0.00,0.00,0.00,0
186884,12474.00,-315.43,0.57,0.00,0.57,1
186884,9894.00,0.00,0.34,0.00,0.32,0
186884,14338.00,-843.62,0.00,11690.40,0.00,0
186884,5019.00,-5228.56,0.57,0.00,0.57,1
186884,1578.00,-209.50,0.10,0.00,0.11,1
186884,3155.00,-1319.36,0.57,0.00,0.57,1
186884,12044.00,-1258.34,0.00,6787.78,0.00,0
186884,14338.00,-2.03,0.00,10678.20,0.00,0
186884,10037.00,-7714.48,0.43,0.00,0.43,1
186884,1434.00,-37.53,0.57,0.00,0.57,0
186884,5879.00,-1132.59,0.00,2382.81,0.00,0
186884,6739.00,-1009.66,0.00,0.00,0.00,0
186884,12905.00,-156.84,0.00,5584.49,0.00,0
186884,14195.00,-8390.48,0.00,4266.38,0.00,0
186884,10467.00,-2647.77,0.00,459.08,0.00,0
186884,14338.00,-575.02,0.00,6302.83,0.00,0
186884,12905.00,-8978.93,0.13,0.00,0.13,0
186884,7456.00,-3999.20,0.87,0.00,0.87,1
186884,3728.00,-764.40,1.00,0.00,1.00,1
186884,9320.00,-4043.22,0.00,449.16,0.00,0
186884,14338.00,-3102.97,0.00,11370.40,0.00,0
186884,9464.00,-3394.28,0.00,2849.18,0.00,0
186884,6022.00,-1839.45,1.00,0.00,1.00,1
186884,4875.00,-1360.68,0.00,2459.75,0.00,0
186884,5449.00,-336.48,0.00,0.00,0.00,0
186884,10754.00,-1921.01,0.00,3014.17,0.00,0
186884,14338.00,-1217.48,0.00,7671.39,0.00,0
186884,4589.00,-3726.51,0.00,1270.31,0.00,0
186884,5592.00,-15232.10,1.00,0.00,1.00,1
186884,10324.00,-8179.48,0.00,0.00,0.00,0
186884,3442.00,-5985.52,0.42,0.00,0.43,1
186884,11901.00,-20110.40,0.00,7742.77,0.00,0
186884,14338.00,-2134.83,0.00,0.00,0.00,0
186884,8316.00,-2850.07,0.43,0.00,0.43,1
186884,2295.00,-5532.08,1.00,-677.14,1.00,1
186884,10611.00,-6838.24,0.23,0.00,0.24,0
186884,10180.00,-5070.94,0.34,0.00,0.32,0
186884,14338.00,-1003.51,0.00,11076.00,0.00,0
186884,7313.00,-2441.80,0.57,0.00,0.57,1
186884,10324.00,-4286.34,0.00,3094.77,0.00,0
186884,1864.00,-982.97,0.43,0.00,0.43,0
186884,6596.00,-2742.35,0.00,1752.63,0.00,0
186884,11471.00,-627.07,0.00,4648.88,0.00,0
186884,14338.00,-598.62,0.00,12760.10,0.00,0
186884,4158.00,-2809.89,0.43,0.00,0.43,1
186884,1721.00,0.00,1.00,0.00,1.00,1
186884,4589.00,-7220.43,1.00,-389.36,1.00,1
186884,4302.00,-3871.24,0.45,0.00,0.43,0
186884,5162.00,-0.54,0.12,0.00,0.13,0
186884,8173.00,-11965.60,0.00,1222.82,0.00,0
188494,14338.00,-4055.37,0.00,0.00,0.00,0
188494,13191.00,-4664.81,0.00,0.00,0.00,0
188494,10897.00,-10352.30,0.40,0.00,0.40,0
188494,11041.00,-3705.87,0.20,0.00,0.20,0
188494,5162.00,-53.15,0.68,0.00,0.68,1
188494,13478.00,-4284.73,0.00,0.00,0.00,0
188494,10324.00,-3670.26,0.00,0.00,0.00,0
188494,14338.00,-6068.39,0.07,0.00,0.08,0
188494,2725.00,-1695.19,0.80,0.00,0.80,1
188494,13478.00,-4682.62,0.00,0.00,0.00,1
188494,12474.00,-1142.35,0.60,0.00,0.60,0
188494,9894.00,-0.03,0.32,0.00,0.32,0
188494,14338.00,-1347.58,0.00,0.00,0.00,0
188494,5019.00,-3869.30,0.63,0.00,0.63,1
188494,1578.00,-56.06,0.07,0.00,0.08,1
188494,3155.00,-6643.89,0.68,0.00,0.68,1
188494,12044.00,-1006.74,0.00,0.00,0.00,0
188494,14338.00,-337.32,0.00,0.00,0.00,0
188494,10037.00,-7048.20,0.45,0.00,0.45,1
188494,1434.00,-801.44,0.55,0.00,0.55,0
188494,5879.00,-2583.33,0.00,1398.71,0.00,0
188494,6739.00,-745.02,0.00,0.00,0.00,0
188494,12905.00,-1669.40,0.00,7628.05,0.00,0
188494,14195.00,-9072.87,0.00,0.00,0.00,0
188494,10467.00,-5172.28,0.00,110.63,0.00,0
188494,14338.00,-1409.35,0.00,0.00,0.00,0
188494,12905.00,-9176.88,0.20,0.00,0.20,0
188494,7456.00,-3384.08,0.80,0.00,0.80,1
188494,3728.00,-3903.86,0.40,0.00,0.40,0
188494,9320.00,-6024.27,0.00,0.00,0.00,0
188494,14338.00,-1865.24,0.00,0.00,0.00,0
188494,9464.00,-3000.88,0.00,0.00,0.00,0
188494,6022.00,-11172.50,1.00,-2174.71,1.00,1
188494,4875.00,-1654.46,0.00,0.00,0.00,0
188494,5449.00,-854.89,0.00,0.00,0.00,0
188494,10754.00,-2718.05,0.00,0.00,0.00,0
188494,14338.00,-948.61,0.00,8303.28,0.00,0
188494,4589.00,-1670.55,0.00,634.67,0.00,0
188494,5592.00,-1650.15,1.00,-129.63,1.00,1
188494,10324.00,-3549.51,0.00,0.00,0.00,0
188494,3442.00,-4495.38,0.45,0.00,0.45,1
188494,11901.00,-6831.86,0.00,0.00,0.00,0
188494,14338.00,-1189.95,0.00,0.00,0.00,0
188494,8316.00,-1810.99,0.40,0.00,0.40,1
188494,2295.00,-2366.52,1.00,-234.02,1.00,1
188494,10611.00,-3710.31,0.28,0.00,0.28,0
188494,10180.00,-4417.79,0.32,0.00,0.32,0
188494,14338.00,-1741.49,0.00,0.00,0.00,0
188494,7313.00,-2279.46,0.60,0.00,0.60,0
188494,10324.00,-4347.77,0.00,0.00,0.00,0
188494,1864.00,-324.98,0.40,0.00,0.40,1
188494,6596.00,-3282.52,0.00,0.00,0.00,0
188494,11471.00,-1001.82,0.00,0.00,0.00,0
188494,14338.00,-1434.47,0.00,0.00,0.00,0
188494,4158.00,-2764.82,0.55,0.00,0.55,1
188494,1721.00,0.00,1.00,0.00,1.00,1
188494,4589.00,-1705.48,1.00,-114.02,1.00,1
188494,4302.00,-2720.18,0.35,0.00,0.35,0
188494,5162.00,-27.20,0.20,0.00,0.20,1
188494,8173.00,-693.36,0.00,0.00,0.00,0
190609,14338.00,-9300.78,0.00,0.00,0.00,0
190609,13191.00,-7745.93,0.00,0.00,0.00,0
190609,10897.00,-12259.70,0.42,0.00,0.42,0
190609,11041.00,-7425.54,0.27,0.00,0.27,0
190609,5162.00,-3669.35,0.72,0.00,0.72,1
190609,13478.00,-7141.13,0.00,6904.35,0.00,0
190609,10324.00,-4203.58,0.00,661.07,0.00,0
190609,14338.00,-3687.22,0.20,0.00,0.20,0
190609,2725.00,-3741.13,0.83,0.00,0.83,1
190609,13478.00,-2465.96,0.00,0.00,0.00,0
190609,12474.00,-951.51,0.58,0.00,0.58,1
190609,9894.00,-28.47,0.22,0.00,0.23,0
190609,14338.00,-1130.66,0.00,0.00,0.00,0
190609,5019.00,-5179.25,0.58,0.00,0.58,1
190609,1578.00,-238.87,0.28,0.00,0.28,0
190609,3155.00,-3477.73,0.72,0.00,0.72,1
190609,12044.00,-1206.40,0.00,6249.22,0.00,0
190609,14338.00,-744.14,0.00,10848.60,0.00,0
190609,10037.00,-11504.70,0.42,0.00,0.42,1
190609,1434.00,-414.21,0.58,0.00,0.58,0
190609,5879.00,-2029.51,0.00,2501.12,0.00,0
190609,6739.00,-1623.00,0.00,0.00,0.00,0
190609,12905.00,-1649.16,0.00,5869.34,0.00,0
190609,14195.00,-7385.96,0.00,0.00,0.00,0
190609,10467.00,-5258.52,0.00,607.35,0.00,0
190609,14338.00,-1456.85,0.00,6509.16,0.00,0
190609,12905.00,-9670.90,0.15,0.00,0.15,0
190609,7456.00,-5772.48,0.85,0.00,0.85,1
190609,3728.00,-24.46,1.00,0.00,1.00,1
190609,9320.00,-3785.35,0.00,0.00,0.00,0
190609,14338.00,-1644.60,0.00,11736.90,0.00,0
190609,9464.00,-7782.76,0.00,0.00,0.00,0
190609,6022.00,-3172.45,1.00,0.00,1.00,1
190609,4875.00,-965.29,0.00,3271.99,0.00,0
190609,5449.00,-655.22,0.00,0.00,0.00,0
190609,10754.00,-2953.92,0.00,3008.31,0.00,0
190609,14338.00,-1703.89,0.00,8092.39,0.00,0
190609,4589.00,-3845.69,0.00,1594.10,0.00,0
190609,5592.00,-10280.50,1.00,-514.27,1.00,1
190609,10324.00,-6373.32,0.00,1518.17,0.00,0
190609,3442.00,-52.22,0.42,0.00,0.42,1
190609,11901.00,-5237.87,0.00,8645.52,0.00,0
190609,14338.00,-545.83,0.00,2742.59,0.00,0
190609,8316.00,-2847.53,0.43,0.00,0.44,1
190609,2295.00,-3030.38,1.00,-407.75,1.00,1
190609,10611.00,-5629.01,0.34,0.00,0.34,0
190609,10180.00,-3979.08,0.23,0.00,0.23,0
190609,14338.00,-3516.64,0.00,0.00,0.00,0
190609,7313.00,-4750.39,0.58,0.00,0.58,1
190609,10324.00,-7583.83,0.00,2964.22,0.00,0
190609,1864.00,-856.15,0.42,0.00,0.42,1
190609,6596.00,-8636.35,0.00,889.53,0.00,0
190609,11471.00,-2402.60,0.00,0.00,0.00,0
190609,14338.00,-432.04,0.00,13447.20,0.00,0
190609,4158.00,-4190.72,0.58,0.00,0.58,1
190609,1721.00,-697.15,1.00,0.00,1.00,1
190609,4589.00,-5637.56,1.00,-136.31,1.00,1
190609,4302.00,-3356.27,0.43,0.00,0.42,0
190609,5162.00,-330.38,0.15,0.00,0.15,0
190609,8173.00,-11682.30,0.00,0.00,0.00,0
158789,7169.00,-17017.30,0.00,0.00,0.00,0
158789,6596.00,-3570.69,0.00,0.00,0.00,0
158789,5449.00,-11779.20,1.00,-776.58,1.00,1
158789,5521.00,-6218.37,0.52,0.00,0.52,0
158789,2581.00,-3017.95,0.99,0.00,0.99,1
158789,6739.00,-11070.60,0.01,0.00,0.01,0
158789,5162.00,-839.06,0.27,0.00,0.27,0
158789,7169.00,-1951.88,0.00,0.00,0.00,0
158789,1363.00,-2157.88,1.00,-452.03,1.00,1
158789,6739.00,-2193.62,0.16,0.00,0.16,0
158789,6237.00,-2988.43,0.42,0.00,0.42,1
158789,4947.00,-424.78,0.41,0.00,0.41,0
158789,7169.00,-4477.09,0.00,4706.21,0.00,0
158789,2510.00,-4645.72,1.00,-373.13,1.00,1
158789,789.00,-577.46,0.48,0.00,0.48,0
158789,1578.00,-5389.92,1.00,-1862.79,1.00,1
158789,6022.00,-6228.07,0.00,0.00,0.00,0
158789,7169.00,-2231.10,0.00,0.00,0.00,0
158789,5019.00,-1165.80,1.00,-216.79,1.00,1
158789,717.00,-1364.44,0.42,0.00,0.42,1
158789,2940.00,-679.29,0.00,0.00,0.00,0
158789,3370.00,-2124.98,0.00,0.00,0.00,0
158789,6453.00,-541.73,0.00,804.85,0.00,0
158789,7098.00,-6084.23,0.00,1968.46,0.00,0
158789,5234.00,-3505.62,0.00,162.75,0.00,0
158789,7169.00,-7457.73,0.00,0.00,0.00,0
158789,6453.00,-5806.79,0.42,0.00,0.42,1
158789,3728.00,-6664.81,1.00,-324.60,1.00,1
158789,1864.00,-1096.69,0.73,0.00,0.73,1
158789,4660.00,-2346.11,0.00,287.56,0.00,0
158789,7169.00,-1272.37,0.00,2170.74,0.00,0
158789,4732.00,-3801.40,0.07,0.00,0.07,0
158789,3011.00,-3738.37,1.00,-1042.91,1.00,1
158789,2438.00,-1193.71,0.00,0.00,0.00,0
158789,2725.00,-1230.79,0.07,0.00,0.07,1
158789,5377.00,-1303.00,0.73,0.00,0.73,1
158789,7169.00,-5498.45,0.00,0.00,0.00,0
158789,2295.00,-4085.07,0.00,0.00,0.00,0
158789,2796.00,-5507.20,1.00,-1801.36,1.00,1
158789,5162.00,-6814.04,0.13,0.00,0.13,1
158789,1721.00,-1128.35,1.00,0.00,1.00,1
158789,5951.00,-9165.51,0.00,2283.03,0.00,0
158789,7169.00,-4689.17,0.00,375.00,0.00,0
158789,4158.00,-6515.80,0.57,0.00,0.57,1
158789,1148.00,-5778.78,1.00,-2790.99,1.00,1
158789,5306.00,-7909.90,0.12,0.00,0.11,0
158789,5090.00,-6487.14,0.53,0.00,0.53,0
158789,7169.00,-4835.50,0.00,0.00,0.00,0
158789,3657.00,-4704.18,0.34,0.00,0.34,1
158789,5162.00,-2062.67,0.00,0.00,0.00,0
158789,932.00,-362.68,0.57,0.00,0.57,0
158789,3298.00,-5391.52,0.09,0.00,0.09,0
158789,5736.00,-3171.36,0.00,715.14,0.00,0
158789,7169.00,-2668.85,0.00,4624.84,0.00,0
158789,2079.00,-1059.80,0.85,0.00,0.85,1
158789,861.00,-430.65,1.00,-102.76,1.00,1
158789,2295.00,-3605.67,1.00,-1371.65,1.00,1
158789,2151.00,-1450.40,0.00,0.00,0.00,0
158789,2581.00,-1806.54,0.41,0.00,0.41,0
158789,4087.00,-4495.96,0.15,0.00,0.15,0
165262,7169.00,-2716.36,0.01,0.00,0.01,1
165262,6596.00,-2406.41,0.00,2375.28,0.00,0
165262,5449.00,-4213.04,1.00,-146.79,1.00,1
165262,5521.00,-3498.26,0.54,0.00,0.54,0
165262,2581.00,-1400.24,0.86,0.00,0.86,1
165262,6739.00,-3176.80,0.14,0.00,0.14,0
165262,5162.00,-2.52,0.31,0.00,0.31,0
165262,7169.00,-1890.87,0.00,0.00,0.00,0
165262,1363.00,-1377.61,0.99,0.00,0.99,1
165262,6739.00,-2796.07,0.08,0.00,0.08,0
165262,6237.00,-3242.51,0.68,0.00,0.68,1
165262,4947.00,-1127.82,0.24,0.00,0.24,0
165262,7169.00,-1107.72,0.00,3614.30,0.00,0
165262,2510.00,-2056.09,1.00,-880.55,1.00,1
165262,789.00,-151.04,0.25,0.00,0.25,1
165262,1578.00,-991.46,1.00,-1063.33,1.00,1
165262,6022.00,-2334.86,0.01,0.00,0.01,0
165262,7169.00,-3053.49,0.00,4727.17,0.00,0
165262,5019.00,-4584.23,0.85,0.00,0.85,1
165262,717.00,-69.31,0.67,0.00,0.67,0
